ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 1 default
994,variable,CC0746011,,Cohiba Panetelas Cuban Cigars,-1,0,visible,"Made using the traditional Tripa Larga, Totalmente a Mano -  long filler, totally hand made - technique.","<h3>Cohiba Panetelas Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size:</strong> 4 1/2 x 26</li>\n    <li><strong>Strength:</strong> Medium-Full</li>\n</ul>\n\nPart of the original six sizes of the <em>Linea Clasica, </em>Cohiba's first line made available to the public back in 1982.<em>  </em>The leaves for Cohibas are the ""selection of the selection"" from the 5 finest <em>Vegas de Primera </em>(first class fields) in the <em>Vuelta Abajo </em>region<em>.   </em>These leaves undergo an additional fermentation in barrels.  This unique process produces a special aroma and flavour you will only find in a Cohiba.   Made using the traditional <em>Tripa Larga, Totalmente a Mano</em> -  long filler, totally hand made - technique.\n\n<h3>About Cohiba Cigars</h3>\n\nCohiba is made from the “selection of the selection” of the best leaves of the tobacco plantations of San Juan y Martínez * (D.O.P) y San Luis * (D.O.P) areas in the Vuelta Abajo * (D.O.P) zone, the additional fermentation of the “ Seco ” and “ Ligero ” leaves provide unique aroma and flavour. Cohiba is the Habanos flagship.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars, Cigars > Small Cigars / Machine-Made","Cohiba, Cuba, Medium-Full, Odd, Panetela, Parejo",Restricted USA,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cigars-395-e1645214112306.jpg,,,,,,,,,0,,Quantity,"Box of 25, Box of 25 5x5, Pack of 5, Single",1,0,Brand,Cohiba,1,1,Ring Gauge Group,Extra Small (<30),0,1,Price Level,Premium ($16-$25),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Odd,1,1,Length,4 1/2,1,1,Ring Gauge,26,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,86,1,1,Score Range,85-89,1,1,,,,,
1007,variable,CC0889001,,Guantanamera Cristales Cuban,1,0,visible,Guantanamera cigars are the ideal starting point for those interested in sampling the Joys of Cuban Tobacco without breaking the bank. Each cigar is made from 100% Cuban tobacco from the legendary Vuelta Arriba region.,"<h3>Guantanamera Cristales Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 5 7/8 x 41</li>\n    <li><strong>Strength:</strong> Mild</li>\n</ul>\n\nGuantanamera cigars are the ideal starting point for those interested in sampling the Joys of Cuban Tobacco without breaking the bank. Each cigar is made from 100% Cuban tobacco from the legendary Vuelta Arriba region.\n\n<h3><b>About Guantanamera Cigars</b></h3>\n\nThese cigars are made with tobacco from the <em>Vuelta Arriba</em>, the second most important tobacc0-growing region in Cuba. Machine made at a modern factory created in Havana. They offer a light flavor at an affordable price.  Contains 5 packs of 20 cigars.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Guantanamera, Guantanamera Cristales, mild",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/guantanamera-cristales.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/Guantanamera-Crystals-box.jpg",,,,,,,,,0,,Quantity,"Box of 25, Single",1,0,Brand,Guantanamera,1,1,Ring Gauge Group,Medium (40+),0,1,Price Level,Budget ($4-$9),0,1,Country,Cuba,1,1,Length,5 7/8,1,1,Ring Gauge,41,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,,,,,,,,,,,,,,,,,,,,,
1010,variable,cc001557B,,Guantanamera Decimos Cuban,1,0,visible,Guantanamera Decimos Cigars are the ideal starting point for those interested in sampling the Joys of Cuban Tobacco.,"<h3>Guantanamera Decimos Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size:</strong> 5 1/4 x 38</li>\n    <li><strong>Strength:</strong> Light</li>\n</ul>\n\nGuantanamera Decimos Cigars are the ideal starting point for those interested in sampling the Joys of Cuban Tobacco. Each cigar is made from 100% Cuban tobacco from the legendary Vuelta Arriba region\n\n<h3><b>About Guantanamera Cigars</b></h3>\n\nThese cigars are made with tobacco from the <em>Vuelta Arriba</em>, the second most important tobacc0-growing region in Cuba. Machine made at a modern factory created in Havana. They offer a light flavor at an affordable price.  Contains 5 packs of 20 cigars.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Guantanamera, Guantanamera Decimos",Restricted USA,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cigars-1030-1.jpg,,,,,,,,,0,,Quantity,"Pack of 10, Pack of 5",1,0,Brand,Guantanamera,1,1,Ring Gauge Group,Small (30+),0,1,Price Level,Discount (<$3),0,1,Country,Cuba,1,1,Length,5 1/4,1,1,Ring Gauge,38,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,,,,,,,,,,,,,,,,,,,,,
1014,variable,CC0706007,,Hoyo De Monterrey Epicure Especial Cuban,1,0,visible,"The Hoyo de Monterrey Epicure Especial is a rich and creamy medium-full Gordito, 5.6” (141mm) long, of 50 ring gauge.","<h3>Hoyo De Monterrey Epicure Especial Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 5 1/2 x 50</li>\n    <li><strong>Strength</strong>: Mild</li>\n</ul>\n\nThe Hoyo de Monterrey Epicure Especial is a rich and creamy medium-full Gordito, 5.6” (141mm) long, of 50 ring gauge.\n\n<h3>About Hoyo de Monterrey Cigars</h3>\n\nThe Hoyo de Monterrey plantation is one of the <em>Vegas de Primera - </em>first class fields<em>-  </em>where it's soil and micro-climate lend to Hoyo de Monterrey flavour. The flavour of Hoyo de Monterrey's blend make it an attractive choice for those who seek a delicate yet aromatic Habano that is lighter to the taste but with great elegance and complexity. Made using the <em>Tripa Larga, Totalmente a Mano</em> - long filler, totally hand made -  technique, using filler and binder leaves from the <em>Vuelta Abajo</em> tobacco zone.\n\n&nbsp;\n\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cigar Madness, Cuba, hoyo de monterrey, Hoyo De Monterrey epicure, mild, Parejo, toro, tubos",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/hoyo-de-mont-epicure-especial-single-1.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/hoyo-de-mont-epicure-de-luxe-box-25-1.png",,,,,,,,,0,,Quantity,"Box of 50, Box of 25, Box of 15 Tubos 5x3, Box of 10, Pack of 3 Tubos, Single Tubos, Single, 5 Cigars, Box of 15",1,0,Brand,Hoyo De Monterrey,1,1,Ring Gauge Group,Large (50+),0,1,Price Level,Ultra Premium ($25+),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Toro,1,1,Length,5 1/2,1,1,Ring Gauge,50,1,1,Strength,Mild,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,92,1,1,Score Range,90+,1,1,
1017,variable,CC0794020,,Montecristo No.3 Cuban,1,0,visible,The original Montecristo range of sizes was composed of a narrow assortment numbered from 1 to 5. Today it consists of a wide variety of vitolas to cover every level of the cigar enthusiast’s needs.,"<h3>Montecristo No.3 Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 5 1/2 x 42</li>\n    <li><strong>Strength</strong>: Medium-Full</li>\n</ul>\n\nThe original Montecristo range of sizes was composed of a narrow assortment numbered from 1 to 5. Today it consists of a wide variety of vitolas to cover every level of the cigar enthusiast’s needs.\n\n<h3>About Montecristo Cigars</h3>\n\nMontecristo’s perfectly balanced blends are created exclusively with select filler and binder leaves from the <em>Vuelta Abajo </em>zone, home of the finest tobaccos in the world.  They offer a distinguished aroma and appeal equally to new and experienced smokers. Made using the <em>Tripa Larga, Totalmente a Mano</em> – long filler, totally by hand – technique.\n\nMontecristo is the best known and probably the most appreciated brand of Habanos throughout the world. It forms the benchmark for many Habanos smokers against which other brands are judged.\n\nThe name comes from the hero of Alexandre Dumas’ famous novel ‘The Count of Montecristo’, which was a firm favourite when read by the Lector to the Torcedores (cigar makers) at the factory where it was founded in 1935.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","corona, Cuba, Medium-Full, montecristo, Parejo",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_1952-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_1948-wide-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_1942-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_1948-scaled-1.jpg",,,,,,,,,0,,Quantity,"Box of 25, Box of 25 5x5, Box of 15 5x3, Pack of 5, Pack of 3, Single, 5 Cigars",1,0,Brand,Montecristo,1,1,Ring Gauge Group,Medium (40+),0,1,Price Level,Ultra Premium ($25+),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Corona,1,1,Length,5 1/2,1,1,Ring Gauge,42,1,1,Strength,Medium-Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,90,1,1,Score Range,90+,1,1,
1022,variable,CC0794022,,Montecristo No.5 Cuban,1,0,visible,The original Montecristo range of sizes was composed of a narrow assortment numbered from 1 to 5. Today it consists of a wide variety of vitolas to cover every level of the cigar enthusiast’s needs.,"<h3>Montecristo No.5 Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 4 x 40</li>\n    <li><strong>Strength</strong>: Medium-Full</li>\n</ul>\n\nThe original Montecristo range of sizes was composed of a narrow assortment numbered from 1 to 5. Today it consists of a wide variety of vitolas to cover every level of the cigar enthusiast’s needs.\n\n<h3>About Montecristo Cigars</h3>\n\nMontecristo’s perfectly balanced blends are created exclusively with select filler and binder leaves from the <em>Vuelta Abajo </em>zone, home of the finest tobaccos in the world.  They offer a distinguished aroma and appeal equally to new and experienced smokers. Made using the <em>Tripa Larga, Totalmente a Mano</em> – long filler, totally by hand – technique.\n\nMontecristo is the best known and probably the most appreciated brand of Habanos throughout the world. It forms the benchmark for many Habanos smokers against which other brands are judged.\n\nThe name comes from the hero of Alexandre Dumas’ famous novel ‘The Count of Montecristo’, which was a firm favourite when read by the Lector to the Torcedores (cigar makers) at the factory where it was founded in 1935.\n\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Medium-Full, montecristo, Parejo, Petit Corona",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_1982.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_1974-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_1974-wide-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_1968-scaled-1.jpg",,,,,,,,,0,,Quantity,"Box of 25, Box of 25 5x5, Box of 10, Pack of 5, Single, 5 Cigars",1,0,Brand,Montecristo,1,1,Ring Gauge Group,Medium (40+),0,1,Price Level,Premium ($16-$25),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Petit Corona,1,1,Length,4,1,1,Ring Gauge,40,1,1,Strength,Medium-Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,89,1,1,Score Range,85-89,1,1,
1029,variable,cc5000015,,Montecristo Minis Cuban Cigarillos,1,0,visible,"The Montecristo Mini 20's are great for those who have little time at their disposal, but want to enjoy a good Cuban smoke.","<h3>Montecristo Minis Cuban Cigarillos</h3>\n\n<ul>\n    <li><strong>Size</strong>: 3 1/4 x 20</li>\n    <li><strong>Strength</strong>: Medium-Full</li>\n</ul>\n\nThe Montecristo Mini 20's are great for those who have little time at their disposal, but want to enjoy a good Cuban smoke. These cigars comes from Vuelta Arriba, the second best tobacco growing area in Cuba.\n\n<h3>About Montecristo Cigars</h3>\n\nMontecristo’s perfectly balanced blends are created exclusively with select filler and binder leaves from the <em>Vuelta Abajo </em>zone, home of the finest tobaccos in the world.  They offer a distinguished aroma and appeal equally to new and experienced smokers.\n\nMontecristo is the best known and probably the most appreciated brand of Habanos throughout the world. It forms the benchmark for many Habanos smokers against which other brands are judged.\n\nThe name comes from the hero of Alexandre Dumas’ famous novel ‘The Count of Montecristo’, which was a firm favourite when read by the Lector to the Torcedores (cigar makers) at the factory where it was founded in 1935.\n\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars, Cigars > Small Cigars / Machine-Made","Cuba, Medium-Full, mini, montecristo, montecristo cigarillos",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/Montecristo-Minis-Cuban-Cigarillos.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/montecristo-pack-mini-20-02.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/montecristo-pack-mini-20-01.jpg",,,,,,,,,0,,Quantity,"Carton of 100 20x5, Pack of 20, Pack of 10, Carton of 100 10x10",1,0,Brand,Montecristo,1,1,Ring Gauge Group,Extra Small (<30),0,1,Price Level,Discount (<$3),0,1,Country,Cuba,1,1,Length,3 1/4,1,1,Ring Gauge,20,1,1,Strength,Medium-Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Size,Cigarillo,1,1,,,,,,,,,,,,,
1035,variable,CC001168,,Jose L. Piedra Minis Cuban Cigarillos,1,0,visible,"Originally introduced: 1880 Medium - Strong flavour this is a cigar for a regular cigar smoker medium bodied slightly woody Medium Cuban\n\n&nbsp;","<h3>Jose L Piedra Minis Cuban Cigarillos</h3>\n\n<ul>\n    <li><strong>Size</strong>: 3 1/4 x 20</li>\n    <li><strong>Strength</strong>: Medium to Full-Bodied</li>\n</ul>\n\nOriginally introduced: 1880 Medium - Strong flavour this is a cigar for a regular cigar smoker medium bodied slightly woody Medium Cuban\n\n<h3>About Jose L Piedra Cigars</h3>\n\nMade from Remedios (Cuba’s oldest tobacco producing region) tobaccos using the traditional Tripa Corta, Totalmente a Mano – short filler, totally hand made – technique with a blend that provides a medium to full flavor.",,,taxable,,1,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars, Cigars > Small Cigars / Machine-Made",Cuba,Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/jose-cigarillos.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/Jose-L-Piedra-Cuban-Cigar-Logo-2.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/Cigars-1086.jpg",,,,,,,,,0,,Quantity,"5x20 Carton of 100, Pack of 20",1,0,Brand,Jose L. Piedra,1,1,Price Level,Discount (<$3),0,1,Country,Cuba,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,variable,CC2375003,,Vegueros Mananitas Cuban Cigars,-1,0,visible,"&nbsp;\n\n&nbsp;","<h3 align=""justify"">Vegueros Mananitas Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size:</strong> 3 15/16 x 46</li>\n    <li><strong>Strength:</strong> Full</li>\n</ul>\n\n<h3>About Vegueros Cigars</h3>\n\nIt is a tradition in the Vuelta Abajo region for the vegueros (farmers) to make their own cigars. Visitors to this part of Pinar del Rio province often want to try these cigars made in the land where the best tobacco in the world is grown.\n\nAs a result, in 1996, the brand called Vegueros was introduced to the market as a tribute to the countless generations that have cultivated tobacco in Pinar del Rio. It has a special intensity in its blend that reflects the tastes of the local people. Made using the Tripa Larga, Totalmente a Mano – long filler, totally hand made – technique.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Figurado, Full, Vegueros",Restricted USA,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cigars-1053.jpg,,,,,,,,,0,,Quantity,"Tin of 16, 4x4 Box of 16, Pack of 4, Single",1,0,Price Level,Quality ($10-$15),0,1,Country,Cuba,1,1,Shape,Figurado,1,1,Size,Figurado,1,1,Length,4 1/4,1,1,Strength,Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,90,1,1,Score Range,90+,1,1,Brand,Vegueros,1,1,,,,,,,,,
1143,variable,CC0794001,,Montecristo Clubs Cuban,1,0,visible,Montecristo Clubs Cigars are made from Cuban tobacco and are ideal for both the novice and the more experienced cigar smoker.,"<h3>Montecristo Clubs Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 3 5/8 x 22</li>\n    <li><strong>Strength</strong>: Medium-Full</li>\n</ul>\n\nMontecristo Clubs Cigars are made from Cuban tobacco and are ideal for both the novice and the more experienced cigar smoker. The perfect small cigarillo, enjoy as an aperitif or a short smoke.\n\n<h3>About Montecristo Cigars</h3>\n\nMontecristo’s perfectly balanced blends are created exclusively with select filler and binder leaves from the <em>Vuelta Abajo </em>zone, home of the finest tobaccos in the world.  They offer a distinguished aroma and appeal equally to new and experienced smokers. Made using the <em>Tripa Larga, Totalmente a Mano</em> – long filler, totally by hand – technique.\n\nMontecristo is the best known and probably the most appreciated brand of Habanos throughout the world. It forms the benchmark for many Habanos smokers against which other brands are judged.\n\nThe name comes from the hero of Alexandre Dumas’ famous novel ‘The Count of Montecristo’, which was a firm favourite when read by the Lector to the Torcedores (cigar makers) at the factory where it was founded in 1935.",,,taxable,,1,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars, Cigars > Small Cigars / Machine-Made","Cuba, Medium-Full, montecristo, montecristo club",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/montecristo-club.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/Montecristo-Cuban-Cigars-Linea-Clasica-Boxes-of-Cuban-Cigars.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/Montecristo-Cuban-Cigars-Logo-1.jpg",,,,,,,,,0,,Quantity,Pack of 20,1,0,Brand,Montecristo,1,1,Ring Gauge Group,Extra Small (<30),0,1,Price Level,Discount (<$3),0,1,Country,Cuba,1,1,Length,3 5/8,1,1,Ring Gauge,22,1,1,Strength,Medium-Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,,,,,,,,,,,,,,,,,
1146,variable,CC2375004,,Vegueros Tapados Cuban Cigars,-1,0,visible,"&nbsp;\n\n&nbsp;","<h3 align=""justify"">Vegueros Tapados Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size:</strong> 4 3/4 x 46</li>\n    <li><strong>Strength:</strong> Full</li>\n</ul>\n\n<h3>About Vegueros Cigars</h3>\n\nIt is a tradition in the Vuelta Abajo region for the vegueros (farmers) to make their own cigars. Visitors to this part of Pinar del Rio province often want to try these cigars made in the land where the best tobacco in the world is grown.\n\nAs a result, in 1996, the brand called Vegueros was introduced to the market as a tribute to the countless generations that have cultivated tobacco in Pinar del Rio. It has a special intensity in its blend that reflects the tastes of the local people. Made using the Tripa Larga, Totalmente a Mano – long filler, totally hand made – technique.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Full, Parejo, Robusto, Vegueros",Restricted USA,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cigars-1239.jpg,,,,,,,,,0,,Quantity,"Tin of 16, 4x4 Box of 16, Pack of 4, Single",1,0,Price Level,Quality ($10-$15),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Robusto,1,1,Length,4 3/4,1,1,Strength,Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,88,1,1,Score Range,85-89,1,1,Brand,Vegueros,1,1,,,,,,,,,
1155,variable,CC001902,,Guantanamera Cuban Minis,1,0,visible,"The cigarillos are made from tobacco from the Vuelta Arriba region, the second most important tobacco growing region in Cuba.","<h3>Guantanamera Cuban Cigars Minis</h3>\n\n<ul>\n    <li><strong>Size</strong>: 3 1/4 x 20</li>\n    <li><strong>Strength:</strong> Light</li>\n</ul>\n\nThe cigarillos are made from tobacco from the Vuelta Arriba region, the second most important tobacco growing region in Cuba.\n\n<h3><b>About Guantanamera Cigars</b></h3>\n\nThese cigars are made with tobacco from the <em>Vuelta Arriba</em>, the second most important tobacc0-growing region in Cuba. Machine made at a modern factory created in Havana. They offer a light flavor at an affordable price.  Contains 5 packs of 20 cigars.",,,taxable,,1,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars, Cigars > Small Cigars / Machine-Made","Cuba, Guantanamera, Guantanamera Minis",Restricted USA,https://cigarsnstripes.com/wp-content/uploads/2025/05/Guantanamera-Cuban-Minis.png,,,,,,,,,0,,Quantity,"Carton of 100 5x20, Pack of 20",0,0,Brand,Guantanamera,1,1,Ring Gauge Group,Extra Small (<30),0,1,Price Level,Discount (<$3),0,1,Country,Cuba,1,1,Length,3 1/4,1,1,Ring Gauge,20,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,,,,,,,,,,,,,,,,,,,,,
1175,variable,CC002060,,Hoyo De Monterrey Le Hoyo De San Juan Cuban,1,0,visible,"The light flavour of its blend makes it an attractive option for those who like a lighter Habano that is delicate and aromatic, as well as exceedingly elegant and complex.","<h3>Hoyo De Monterrey Le Hoyo De San Juan Cuban Cigars</h3>\n\n<div class=""woocommerce-tabs"">\n<div class=""content"">\n<ul>\n    <li><strong>Size</strong>: 5 7/8 x 54</li>\n    <li><strong>Strength</strong>: Light</li>\n</ul>\n</div>\n<strong>Hoyo de Monterrey</strong> is modernizing with a new heavy ring gauge vitola for a historic line that is reinventing itself and expanding: <strong>Serie Le Hoyo</strong>.\n\n</div>\n\nThis new vitola’s blend only uses<a id=""tippy_1_link"" class=""tippy_link""></a> Seco an<a id=""tippy_2_link"" class=""tippy_link""></a>Ligero leaves from San Juan y Martínez, the historic Cuban Denomination of Origin where the brand was born in 1865\n\nHoyo de Monterrey owes its origins to the plantation of the same name located in San Juan y Martínez* (D.O.P.), in the heart of the Vuelta Abajo zone. The Hoyo de Monterrey plantation, one of the most famous Vegas de Primera , can be found there with the famous inscription on its entrance gate: “Hoyo de Monterrey. José Gener. 1860”. Hoyo de Monterrey is situated in some of the fertile riverside land that traverses San Juan y Martínez. The Spaniard José Gener, from Tarragona, first used the name of this Vega for the brand in 1865.\n\nThe light flavor of its blend makes it an attractive option for those who like a lighter Habano that is delicate and aromatic, as well as exceedingly elegant and complex.\n\n<h3>About Hoyo de Monterrey Cigars</h3>\n\n<span style=""font-weight: 400"">The Hoyo de Monterrey plantation is one of the Vegas de Primera – first class fields–  where it’s soil and micro-climate lend to Hoyo de Monterrey flavour. The flavour of Hoyo de Monterrey’s blend make it an attractive choice for those who seek a delicate yet aromatic Habano that is lighter to the taste but with great elegance and complexity. Made using the Tripa Larga, Totalmente a Mano – long filler, totally hand made –  technique, using filler and binder leaves from the Vuelta Abajo tobacco zone.</span>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, hoyo de monterrey, Hoyo De Monterrey le hoyo de san juan, mild, Parejo, toro, tubos",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/Hoyo-De-Monterrey-Le-Hoyo-De-San-Juan-Cuban-.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/hoyo-de-mont-hoyo-de-san-juan-box.png",,,,,,,,,0,,Quantity,"Box of 25, Box of 15 5x3 Tubos, Box of 10, Pack of 3 Tubos, Single Tubos, Single, 5 Cigars",1,0,Brand,Hoyo De Monterrey,1,1,Ring Gauge Group,Large (50+),0,1,Price Level,Ultra Premium ($25+),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Toro,1,1,Length,5 7/8,1,1,Ring Gauge,54,1,1,Strength,Mild,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,92,1,1,Score Range,90+,1,1,
